FID,SAMPLEID,SOILTYPE,DEPTH_m,X_EUREF,Y_EUREF,MULTIBLE_TILL,PROFILE,PROFILE_END,SUBTILL_SORTED
2885,31804,moreeni,0.6,474237.9783,7495437.547,No,Profile,No,No
2886,31805,moreeni,1.2,474237.9783,7495437.547,No,Profile,No,No
2887,31811,moreeni,1,474237.9772,7495217.635,No,Profile,No,No
2888,31813,moreeni,0.6,474237.9766,7495117.675,No,Profile,No,No
2889,31818,moreeni,0.6,474237.9755,7494917.754,No,Profile,No,No
2890,31820,hiekka,0.6,474237.975,7494817.794,No,Profile,No,No
2891,31821,moreeni,1.4,474237.975,7494817.794,No,Profile,No,No
2892,31823,hiekka,0.8,474237.9745,7494717.834,No,Profile,No,No
2893,31824,hiekka,1.3,474237.9745,7494717.834,No,Profile,No,No
2894,31826,sora,0.6,477136.8177,7496617.075,No,Profile,No,No
2895,31828,sora,0.6,477136.8171,7496517.115,No,Profile,No,No
2896,31830,sora,0.6,477136.8166,7496417.155,No,Profile,No,No
2897,31832,sora,0.6,477136.816,7496317.195,No,Profile,No,No
2898,31834,moreeni,2,477136.8155,7496217.235,No,Profile,No,No
2899,31838,moreeni,0.6,477136.8144,7496017.314,No,Profile,No,No
2900,31840,hiekka,0.6,477136.8139,7495917.354,No,Profile,No,No
2901,31846,moreeni,0.6,477136.8123,7495617.473,No,Profile,No,No
2902,31847,moreeni,0.8,477136.8123,7495617.473,No,Profile,No,No
2903,31854,moreeni,0.6,477136.8107,7495317.593,No,Profile,No,No
2904,31862,sora,0.6,477146.8044,7494907.756,No,Profile,No,No
2905,31866,moreeni,0.6,477146.8034,7494707.836,No,Profile,No,No
2906,31869,moreeni,0.6,477146.8028,7494607.876,No,Profile,No,No
2907,31873,moreeni,1.2,477156.7983,7494507.915,No,Profile,No,No
2908,31877,moreeni,0.6,477166.7932,7494307.995,No,Profile,No,No
2909,31878,moreeni,1.2,477166.7932,7494307.995,No,Profile,No,No
2910,31883,moreeni,0.6,477166.7921,7494108.075,No,Profile,No,No
2911,31887,moreeni,0.6,477176.787,7493908.154,No,Profile,No,No
2912,31888,moreeni,1,477176.787,7493908.154,No,Profile,No,No
2913,31894,moreeni,2,477176.7842,7493398.357,No,Profile,No,No
2914,31896,moreeni,0.6,477176.7837,7493298.397,No,Profile,No,No
2915,31897,moreeni,0.8,477176.7837,7493298.397,No,Profile,No,No
2916,31899,moreeni,0.6,477176.7826,7493088.481,No,Profile,No,No
2917,31900,moreeni,1.6,477176.7826,7493088.481,No,Profile,No,No
2918,31903,moreeni,1,477176.782,7492988.521,No,Profile,No,No
2919,31908,moreeni,1.3,477176.781,7492788.6,No,Profile,No,No
2920,31910,moreeni,0.6,477176.7804,7492688.64,No,Profile,No,No
2921,31914,moreeni,1.2,477176.7799,7492588.68,No,Profile,No,No
2922,31915,moreeni,0.6,477176.7793,7492488.72,No,Profile,No,No
2923,31916,moreeni,0.6,477176.7793,7492488.72,No,Profile,No,No
2924,31917,moreeni,1.3,477176.7793,7492488.72,No,Profile,No,No
2925,31920,moreeni,1.3,477176.7788,7492388.76,No,Profile,No,No
2926,31923,moreeni,0.8,477176.7783,7492288.799,No,Profile,No,No
2927,31926,moreeni,1.3,477196.7697,7492188.839,No,Profile,No,No
2928,31929,moreeni,1.5,477186.7732,7492088.879,No,Profile,No,No
2929,31932,moreeni,1.5,477186.7726,7491988.919,No,Profile,No,No
2930,31937,moreeni,1,477186.7693,7491369.166,No,Profile,No,No
2931,31939,moreeni,0.6,477186.7688,7491269.206,No,Profile,No,No
2932,31942,moreeni,0.6,477196.7642,7491169.245,No,Profile,No,No
2933,31949,moreeni,0.6,477196.7626,7490869.365,No,Profile,No,No
2934,31951,moreeni,0.6,477206.758,7490769.405,No,Profile,No,No
2935,31954,moreeni,0.6,477206.7575,7490669.444,No,Profile,No,No
2936,31955,moreeni,1.2,477206.7575,7490669.444,No,Profile,No,No
2937,31960,moreeni,0.6,477206.7564,7490469.524,No,Profile,No,No
2938,31961,moreeni,0.8,477206.7564,7490469.524,No,Profile,No,No
2939,31963,moreeni,0.6,477206.7559,7490369.564,No,Profile,No,No
2940,31964,moreeni,1.5,477206.7559,7490369.564,No,Profile,No,No
2941,31969,moreeni,0.8,477206.7548,7490169.644,No,Profile,No,No
2942,31971,hiekka,0.6,477206.7542,7490069.683,No,Profile,No,No
2943,31972,hiekka,1.5,477206.7542,7490069.683,No,Profile,No,No
2944,31974,hiekka,0.6,477206.7537,7489969.723,No,Profile,No,No
2945,31978,moreeni,0.6,477216.7486,7489769.803,No,Profile,No,No
2946,31980,moreeni,0.6,477216.7481,7489669.843,No,Profile,No,No
2947,31983,moreeni,1.5,477216.7475,7489569.882,No,Profile,No,No
2948,31991,moreeni,0.6,477216.7454,7489170.042,No,Profile,No,No
2949,31995,moreeni,0.6,477226.7403,7488970.121,No,Profile,No,No
2950,45116,moreeni,0.5,475537.462,7496697.045,No,Profile,No,No
2951,45116,moreeni,1.3,475537.462,7496697.045,No,Profile,No,No
2952,45117,moreeni,0.5,475537.4625,7496797.005,No,Profile,No,No
2953,45117,moreeni,1.3,475537.4625,7496797.005,No,Profile,No,No
2954,45310,moreeni,0.8,477956.4846,7496037.306,No,Profile,No,No
2955,45310,moreeni,0.8,477956.4846,7496037.306,No,Profile,No,No
2956,45310,moreeni,1,477956.4846,7496037.306,No,Profile,No,No
2957,45310,moreeni,1,477956.4846,7496037.306,No,Profile,No,No
2958,45311,moreeni,0.4,477936.4931,7496137.266,No,Profile,No,No
2959,45311,moreeni,0.4,477936.4931,7496137.266,No,Profile,No,No
2960,45311,moreeni,0.7,477936.4931,7496137.266,No,Profile,No,No
2961,45311,moreeni,0.7,477936.4931,7496137.266,No,Profile,No,No
2962,45312,moreeni,0.5,477926.4977,7496237.226,No,Profile,No,No
2963,45312,moreeni,1,477926.4977,7496237.226,No,Profile,No,No
2964,45313,moreeni,0.9,477916.5023,7496337.186,No,Profile,No,No
2965,45313,moreeni,1.3,477916.5023,7496337.186,No,Profile,No,No
2966,45314,moreeni,0.8,477906.5068,7496427.15,No,Profile,No,No
2967,45314,moreeni,1.3,477906.5068,7496427.15,No,Profile,No,No
2968,45315,moreeni,0.4,477896.5113,7496527.111,No,Profile,No,No
2969,45315,moreeni,0.4,477896.5113,7496527.111,No,Profile,No,No
2970,45315,moreeni,0.8,477896.5113,7496527.111,No,Profile,No,No
2971,45315,moreeni,0.8,477896.5113,7496527.111,No,Profile,No,No
2972,45316,moreeni,0.7,477886.5159,7496627.071,No,Profile,No,No
2973,45316,moreeni,1.2,477886.5159,7496627.071,No,Profile,No,No
2974,45317,moreeni,0.5,477866.5245,7496727.031,No,Profile,No,No
2975,45317,moreeni,1,477866.5245,7496727.031,No,Profile,No,No
2976,45317,moreeni,1,477866.5245,7496727.031,No,Profile,No,No
2977,45318,moreeni,0.5,477846.5331,7496826.991,No,Profile,No,No
2978,45318,moreeni,0.5,477846.5331,7496826.991,No,Profile,No,No
2979,45318,moreeni,0.8,477846.5331,7496826.991,No,Profile,No,No
2980,39351,moreeni,1,478966.0767,7495767.412,No,Profile,No,No
2981,39352,moreeni,0.7,478946.0852,7495857.377,No,Profile,No,No
2982,39353,moreeni,0.9,478926.0938,7495967.333,No,Profile,No,No
2983,39354,moreeni,0.8,478906.1024,7496067.293,No,Profile,No,No
2984,39355,moreeni,0.7,478886.111,7496167.253,No,Profile,No,No
2985,39356,moreeni,1.1,478866.1196,7496267.213,No,Profile,No,No
2986,39357,moreeni,0.5,478846.1281,7496357.178,No,Profile,No,No
2987,39358,moreeni,1.1,478826.1367,7496457.138,No,Profile,No,No
2988,39359,moreeni,1.3,478796.1493,7496557.098,No,Profile,No,No
2989,39360,moreeni,1.2,478776.1579,7496657.058,No,Profile,No,No
2990,39361,moreeni,0.6,478756.1665,7496757.018,No,Profile,No,No
2991,39362,moreeni,0.9,478736.1751,7496856.979,No,Profile,No,No
2992,51607,hiekka,1,475147.6143,7495837.387,No,Profile,No,No
2993,51608,hiekka,1.2,475127.6217,7495727.431,No,Profile,No,No
2994,51609,hiekka,1.4,475117.6252,7495627.471,No,Profile,No,No
2995,51610,hiekka,1.3,475107.6288,7495547.503,No,Profile,No,No
2996,51611,moreeni,1,475097.6323,7495447.543,No,Profile,No,No
2997,51612,moreeni,1.1,475087.6358,7495357.578,No,Profile,No,No
2998,51613,moreeni,1.2,475077.6394,7495267.614,No,Profile,No,No
2999,51614,moreeni,1,475067.6429,7495167.654,No,Profile,No,No
3000,51615,moreeni,1,475057.6464,7495067.694,No,Profile,No,No
3001,51616,moreeni,0.9,475047.6499,7494977.73,No,Profile,No,No
3002,51617,moreeni,1.1,475037.6534,7494887.766,No,Profile,No,No
3003,51618,moreeni,1,475027.6569,7494787.805,No,Profile,No,No
3004,51619,moreeni,1.2,475017.6605,7494697.841,No,Profile,No,No
3005,51620,moreeni,0.7,474997.6679,7494587.885,No,Profile,No,No
3006,51621,moreeni,1,474987.6714,7494487.925,No,Profile,No,No
3007,51622,moreeni,1.2,474967.6789,7494377.969,No,Profile,No,No
3008,51623,moreeni,1,474957.6824,7494288.005,No,Profile,No,No
3009,51624,moreeni,1.1,474947.6859,7494188.044,No,Profile,No,No
3010,51625,moreeni,1,474937.6894,7494088.084,No,Profile,No,No
3011,51626,moreeni,1,474917.6969,7493988.124,No,Profile,No,No
3012,51627,moreeni,1,474907.7003,7493878.168,No,Profile,No,No
3013,51628,moreeni,1.2,474897.7038,7493768.212,No,Profile,No,No
3014,51629,moreeni,0.6,474447.8643,7489959.729,No,Profile,No,No
3015,51630,moreeni,0.8,474457.8609,7490059.689,No,Profile,No,No
3016,51631,moreeni,0.8,474477.8533,7490159.65,No,Profile,No,No
3017,51632,moreeni,0.8,474487.8499,7490259.61,No,Profile,No,No
3018,51633,moreeni,0.7,474497.8464,7490359.57,No,Profile,No,No
3019,51634,moreeni,0.7,474507.8429,7490459.53,No,Profile,No,No
3020,51635,moreeni,0.8,474527.8354,7490559.49,No,Profile,No,No
3021,51636,moreeni,0.6,474537.8319,7490659.45,No,Profile,No,No
3022,51637,moreeni,0.6,474557.8244,7490759.411,No,Profile,No,No
3023,51638,moreeni,0.6,474577.8169,7490859.371,No,Profile,No,No
3024,51639,moreeni,0.5,474587.8134,7490969.327,No,Profile,No,No
3025,51640,moreeni,0.7,474607.806,7491079.283,No,Profile,No,No
3026,51641,moreeni,0.6,474617.8025,7491179.243,No,Profile,No,No
3027,51642,moreeni,0.8,474627.799,7491279.203,No,Profile,No,No
3028,51643,moreeni,1,474637.7955,7491379.164,No,Profile,No,No
3029,51644,moreeni,0.7,474657.788,7491469.128,No,Profile,No,No
3030,51645,moreeni,0.5,474667.7845,7491579.084,No,Profile,No,No
3031,51646,moreeni,1.4,474677.781,7491669.048,No,Profile,No,No
3032,51647,moreeni,1,474687.7775,7491769.008,No,Profile,No,No
3033,51648,moreeni,1.3,474707.77,7491878.964,No,Profile,No,No
3034,51649,moreeni,1.3,474717.7666,7491978.925,No,Profile,No,No
3035,51650,moreeni,0.7,472598.6121,7490569.488,No,Profile,No,No
3036,51651,moreeni,1,472608.6086,7490669.448,No,Profile,No,No
3037,51652,moreeni,1.1,472608.6092,7490769.408,No,Profile,No,No
3038,51653,moreeni,1,472618.6057,7490869.368,No,Profile,No,No
3039,51654,moreeni,1.1,472618.6062,7490969.328,No,Profile,No,No
3040,51655,moreeni,1.3,472628.6028,7491079.285,No,Profile,No,No
3041,51656,moreeni,1,472628.6033,7491179.245,No,Profile,No,No
3042,51657,moreeni,1.5,472638.5998,7491269.209,No,Profile,No,No
3043,51658,moreeni,1.1,472638.6003,7491369.169,No,Profile,No,No
3044,51659,moreeni,1.3,472638.6009,7491469.129,No,Profile,No,No
3045,51660,moreeni,1.1,472648.5974,7491579.085,No,Profile,No,No
3046,51661,moreeni,1,472658.5939,7491679.046,No,Profile,No,No
3047,51662,moreeni,0.8,472658.5945,7491779.006,No,Profile,No,No
3048,51663,moreeni,0.7,472658.5951,7491888.962,No,Profile,No,No
3049,51664,moreeni,0.9,472668.5916,7491988.922,No,Profile,No,No
3050,51665,moreeni,0.8,472668.5921,7492078.886,No,Profile,No,No
3051,51666,moreeni,0.6,472668.5926,7492178.847,No,Profile,No,No
3052,51667,moreeni,0.6,472678.5892,7492288.803,No,Profile,No,No
3053,51668,moreeni,0.7,472688.5868,7492588.683,No,Profile,No,No
3054,51669,moreeni,0.6,472698.5833,7492688.643,No,Profile,No,No
3055,51670,moreeni,0.9,472698.5838,7492778.608,No,Profile,No,No
3056,51671,moreeni,1.3,472698.5843,7492888.564,No,Profile,No,No
3057,51672,moreeni,1.2,472708.5809,7492988.524,No,Profile,No,No
3058,51673,moreeni,1.5,472708.5815,7493098.48,No,Profile,No,No
3059,51674,hiekka,1.5,472718.578,7493198.44,No,Profile,No,No
3060,51675,hiekka,1.5,472718.5785,7493298.401,No,Profile,No,No
3061,51676,hiekka,1.2,472728.575,7493398.361,No,Profile,No,No
3062,51677,moreeni,1.2,472728.5756,7493498.321,No,Profile,No,No
3063,51678,moreeni,1.4,472738.5732,7493808.197,No,Profile,No,No
3064,51679,moreeni,1,472748.5696,7493888.166,No,Profile,No,No
3065,51680,moreeni,1,472758.5662,7494008.118,No,Profile,No,No
3066,51681,moreeni,1.1,472758.5668,7494108.078,No,Profile,No,No
3067,51682,moreeni,0.9,472758.5673,7494208.038,No,Profile,No,No
3068,51683,moreeni,1.1,472768.5638,7494307.998,No,Profile,No,No
3069,51684,moreeni,1.3,472778.5603,7494407.958,No,Profile,No,No
3070,51685,moreeni,1.1,472778.5609,7494507.919,No,Profile,No,No
3071,51686,moreeni,0.9,472778.5614,7494607.879,No,Profile,No,No
3072,51687,moreeni,1,472788.5579,7494707.839,No,Profile,No,No
3073,51689,moreeni,1,472798.555,7494907.759,No,Profile,No,No
3074,51690,moreeni,1.1,472808.5515,7495007.72,No,Profile,No,No
3075,51691,moreeni,1.2,472808.552,7495107.68,No,Profile,No,No
3076,51692,moreeni,1.1,472818.5485,7495207.64,No,Profile,No,No
3077,51693,moreeni,1,472818.5491,7495307.6,No,Profile,No,No
3078,51694,moreeni,1.3,472828.5456,7495417.556,No,Profile,No,No
3079,51695,moreeni,0.8,472838.5421,7495507.52,No,Profile,No,No
3080,51696,moreeni,1.1,472848.5387,7495617.477,No,Profile,No,No
3081,51697,moreeni,1.1,472848.5392,7495717.437,No,Profile,No,No
3082,51698,moreeni,1,472858.5358,7495827.393,No,Profile,No,No
3083,51699,moreeni,1,472858.5364,7495937.349,No,Profile,No,No
3084,31516,moreeni,3.2,470959.2563,7487630.66,No,Profile,No,No
3085,31789,moreeni,2.8,469879.7183,7492728.63,No,Profile,No,No
3086,31790,moreeni,1,469889.7148,7492818.594,No,Profile,No,No
3087,31790,moreeni,2,469889.7148,7492818.594,No,Profile,No,No
3088,31790,moreeni,2.8,469889.7148,7492818.594,No,Profile,No,No
3089,31791,moreeni,2,469899.7114,7492938.546,No,Profile,No,No
3090,31792,moreeni,2,469909.7079,7493028.51,No,Profile,No,No
3091,31793,moreeni,2,469919.7044,7493128.47,No,Profile,No,No
3092,31794,moreeni,1,469939.6969,7493228.43,No,Profile,No,No
3093,31794,moreeni,2,469939.6969,7493228.43,No,Profile,No,No
3094,31794,moreeni,3,469939.6969,7493228.43,No,Profile,No,No
3095,31795,moreeni,2,469949.6934,7493328.391,No,Profile,No,No
3096,31796,moreeni,2,469959.6899,7493428.351,No,Profile,No,No
3097,31797,moreeni,2,469969.6864,7493528.311,No,Profile,No,No
3098,31798,moreeni,1,469989.6789,7493628.271,No,Profile,No,No
3099,31798,sora,2,469989.6789,7493628.271,No,Profile,No,No
3100,31798,hiekka,2.1,469989.6789,7493628.271,No,Profile,No,No
3101,31799,moreeni,2.5,469999.6754,7493728.231,No,Profile,No,No
3102,31800,moreeni,2.7,470009.6719,7493828.191,No,Profile,No,No
3103,31801,moreeni,2,470429.4843,7490379.565,No,Profile,No,No
3104,31802,moreeni,2,470419.489,7490489.521,No,Profile,No,No
3105,31803,moreeni,2,470449.4774,7490589.481,No,Profile,No,No
3106,31804,moreeni,1,470469.47,7490699.437,No,Profile,No,No
3107,31805,moreeni,1.5,470469.4705,7490799.398,No,Profile,No,No
3108,31806,moreeni,1.8,470479.467,7490899.358,No,Profile,No,No
3109,31807,moreeni,1.8,470529.4474,7490989.322,No,Profile,No,No
3110,31808,moreeni,1.8,470539.4439,7491089.282,No,Profile,No,No
3111,31809,moreeni,2,470559.4364,7491189.242,No,Profile,No,No
3112,31810,moreeni,1.5,470579.4289,7491289.202,No,Profile,No,No
3113,31811,moreeni,1.6,470599.4214,7491389.163,No,Profile,No,No
3114,31812,moreeni,4,470619.4139,7491489.123,No,Profile,No,No
3115,31813,moreeni,5,470639.4063,7491589.083,No,Profile,No,No
3116,31814,moreeni,5,470669.395,7491729.027,No,Profile,No,No
3117,31815,moreeni,2,470689.3875,7491828.987,No,Profile,No,No
3118,31816,moreeni,2,470699.384,7491928.948,No,Profile,No,No
3119,31817,moreeni,2,470719.3765,7492028.908,No,Profile,No,No
3120,31818,moreeni,2,470739.369,7492128.868,No,Profile,No,No
3121,31819,moreeni,1.5,470759.3615,7492228.828,No,Profile,No,No
3122,31820,moreeni,1,470779.354,7492328.788,No,Profile,No,No
3123,31821,moreeni,1,471599.0218,7491928.947,No,Profile,No,No
3124,31821,moreeni,1.5,471599.0218,7491928.947,No,Profile,No,No
3125,31822,moreeni,2,471579.0294,7491828.987,No,Profile,No,No
3126,31823,moreeni,2,471569.0328,7491729.027,No,Profile,No,No
3127,31824,moreeni,2,471559.0363,7491629.066,No,Profile,No,No
3128,31825,moreeni,1,471539.0438,7491529.106,No,Profile,No,No
3129,31825,moreeni,2,471539.0438,7491529.106,No,Profile,No,No
3130,31825,moreeni,3,471539.0438,7491529.106,No,Profile,No,No
3131,31825,moreeni,3.8,471539.0438,7491529.106,No,Profile,No,No
3132,31825,hiekka,3.9,471539.0438,7491529.106,No,Profile,No,No
3133,31826,moreeni,4,471579.0273,7491439.142,No,Profile,No,No
3134,31827,sora,4,471609.0146,7491339.182,No,Profile,No,No
3135,31828, ,3,471639.0021,7491249.218,No,Profile,No,No
3136,31829, ,2,471668.9894,7491139.261,No,Profile,No,No
3137,31829,moreeni,3.1,471668.9894,7491139.261,No,Profile,No,No
3138,31829,rapakallio,3.2,471668.9894,7491139.261,No,Profile,No,No
3139,31829,rapakallio,3.2,471668.9894,7491139.261,No,Profile,No,No
3140,31830,moreeni,2,471718.9688,7491049.297,No,Profile,No,No
3141,31832,hiekka,1.5,471768.9476,7490849.377,No,Profile,No,No
3142,31833,sora,1,471778.9431,7490749.417,No,Profile,No,No
3143,31833,moreeni,2,471778.9431,7490749.417,No,Profile,No,No
3144,31833,moreeni,2.5,471778.9431,7490749.417,No,Profile,No,No
3145,31834,sora,0.6,471998.8544,7490719.428,No,Profile,No,No
3146,31835,sora,0.6,471998.8538,7490609.472,No,Profile,No,No
3147,31836,sora,1,471998.8532,7490509.512,No,Profile,No,No
3148,31837,moreeni,1.3,473118.4,7490049.694,No,Profile,No,No
3149,31837,moreeni,2.3,473118.4,7490049.694,No,Profile,No,No
3150,31837,moreeni,3.3,473118.4,7490049.694,No,Profile,No,No
3151,31837,moreeni,4.2,473118.4,7490049.694,No,Profile,No,No
3152,31838,moreeni,2,473178.3763,7490129.662,No,Profile,No,No
3153,31839,moreeni,1,473238.3526,7490199.635,No,Profile,No,No
3154,31840,moreeni,2,473288.3329,7490289.599,No,Profile,No,No
3155,31841,moreeni,1,473318.3214,7490389.559,No,Profile,No,No
3156,31841,hiekka,2,473318.3214,7490389.559,No,Profile,No,No
3157,31841,hiekka,2.5,473318.3214,7490389.559,No,Profile,No,No
3158,31842,moreeni,1.3,473338.3139,7490489.519,No,Profile,No,No
3159,31843,moreeni,1.5,473348.3104,7490589.479,No,Profile,No,No
3160,31843,rapakallio,1.6,473348.3104,7490589.479,No,Profile,No,No
3161,31844,moreeni,1.8,473358.3069,7490679.443,No,Profile,No,No
3162,31845,moreeni,1,473378.2993,7490779.403,No,Profile,No,No
3163,31845,moreeni,2,473378.2993,7490779.403,No,Profile,No,No
3164,31845,moreeni,2.3,473378.2993,7490779.403,No,Profile,No,No
3165,31846,moreeni,1.7,473398.2918,7490879.364,No,Profile,No,No
3166,31847,moreeni,1.5,473418.2843,7490979.324,No,Profile,No,No
3167,31848,moreeni,1.2,473428.2808,7491079.284,No,Profile,No,No
3168,31849,moreeni,1,473438.2774,7491179.244,No,Profile,No,No
3169,31849,moreeni,1.6,473438.2774,7491179.244,No,Profile,No,No
3170,31850,moreeni,2,473458.2698,7491279.204,No,Profile,No,No
3171,31851,moreeni,2,473478.2623,7491379.164,No,Profile,No,No
3172,31852,moreeni,2,473498.2548,7491469.129,No,Profile,No,No
3173,31853,moreeni,1,473518.2473,7491569.089,No,Profile,No,No
3174,31853,moreeni,1.5,473518.2473,7491569.089,No,Profile,No,No
3175,31854,moreeni,1.5,473538.2397,7491669.049,No,Profile,No,No
3176,31854,rapakallio,1.6,473538.2397,7491669.049,No,Profile,No,No
3177,31854,rapakallio,1.6,473538.2397,7491669.049,No,Profile,No,No
3178,31855,moreeni,1.3,473558.2322,7491769.009,No,Profile,No,No
3179,31856,moreeni,1.1,473568.2288,7491868.969,No,Profile,No,No
3180,31857,moreeni,1,473578.2253,7491968.929,No,Profile,No,No
3181,31857,rapakallio,1.1,473578.2253,7491968.929,No,Profile,No,No
3182,31857,rapakallio,1.1,473578.2253,7491968.929,No,Profile,No,No
3183,31858,moreeni,1.3,473618.2097,7492058.894,No,Profile,No,No
3184,31859,moreeni,1,473638.2021,7492158.854,No,Profile,No,No
3185,31860,moreeni,1.2,473678.1865,7492248.818,No,Profile,No,No
3186,31861,moreeni,1,473658.1951,7492348.778,No,Profile,No,No
3187,31861,moreeni,2,473658.1951,7492348.778,No,Profile,No,No
3188,31861,moreeni,3,473658.1951,7492348.778,No,Profile,No,No
3189,31861,moreeni,4,473658.1951,7492348.778,No,Profile,No,No
3190,31861,moreeni,5,473658.1951,7492348.778,No,Profile,No,No
3191,31862,moreeni,2.2,473668.1916,7492448.738,No,Profile,No,No
3192,31863,moreeni,1.6,473688.1841,7492548.698,No,Profile,No,No
3193,31864,moreeni,2,473708.1766,7492648.659,No,Profile,No,No
3194,31865,moreeni,2.5,473728.1691,7492748.619,No,Profile,No,No
3195,31865,moreeni,3.5,473728.1691,7492748.619,No,Profile,No,No
3196,31865,moreeni,3.9,473728.1691,7492748.619,No,Profile,No,No
3197,31865,rapakallio,4,473728.1691,7492748.619,No,Profile,No,No
3198,31865,rapakallio,4,473728.1691,7492748.619,No,Profile,No,No
3199,31866,moreeni,4,473748.1617,7492868.571,No,Profile,No,No
3200,31867,moreeni,2.8,473768.1543,7492988.523,No,Profile,No,No
3201,31868,moreeni,2.6,473788.1468,7493088.483,No,Profile,No,No
3202,31869,moreeni,2.5,473808.1393,7493188.444,No,Profile,No,No
